Date,Customer_ID,Product,Category,Quantity,Price,Sales,Gender,Age,Year,Month_Name,Region,Age_Group,Customer_Type,Payment_Method,Sales_Channel,Cost_Price,Profit
12-09-2024,1093,Mobile,Electronics,1,46005,46005,Female,55,2024,September,North,46-60,New,Credit Card,Online,31068.47,14936.53
13-09-2024,1093,Watch,Accessories,2,46592,93184,Male,32,2024,September,South,26-35,Returning,Credit Card,Online,33074.83,27034.34
13-09-2024,1056,Clothes,Fashion,5,10850,54250,Male,63,2024,September,West,60+,New,Credit Card,Online,7137.47,18562.65
14-09-2024,1016,Shoes,Fashion,3,31122,93366,Male,32,2024,September,North,26-35,Returning,UPI,Online,23364.59,23272.22
15-09-2024,1046,Clothes,Fashion,3,35823,107469,Female,63,2024,September,East,60+,Returning,Cash,Online,26734.56,27265.33
16-09-2024,1022,Shoes,Fashion,2,3451,6902,Male,42,2024,September,North,36-45,New,Credit Card,Offline,2352.41,2197.19
16-09-2024,1078,Clothes,Fashion,1,18122,18122,Male,38,2024,September,West,36-45,Returning,Debit Card,Offline,12145.57,5976.43
17-09-2024,1084,Clothes,Fashion,5,5227,26135,Female,41,2024,September,Central,36-45,Returning,Cash,Offline,3382.67,9221.63
18-09-2024,1013,Laptop,Electronics,1,38954,38954,Female,22,2024,September,Central,18-25,New,UPI,Offline,29903.47,9050.53
18-09-2024,1065,Mobile,Electronics,4,36969,147876,Male,23,2024,September,West,18-25,Returning,UPI,Offline,27193.6,39101.6
19-09-2024,1074,Clothes,Fashion,4,36048,144192,Male,60,2024,September,South,46-60,New,Cash,Offline,22972.99,52300.04
20-09-2024,1050,Watch,Accessories,2,24282,48564,Female,61,2024,September,South,60+,Returning,Debit Card,Offline,17877.31,12809.37
21-09-2024,1037,Clothes,Fashion,2,28954,57908,Female,64,2024,September,Central,60+,Returning,UPI,Offline,18950.96,20006.07
21-09-2024,1063,Headphones,Electronics,2,2868,5736,Female,40,2024,September,Central,36-45,Returning,Debit Card,Online,2143.26,1449.49
22-09-2024,1097,Mobile,Electronics,4,16092,64368,Female,21,2024,September,West,18-25,New,Cash,Online,10881.93,20840.29
23-09-2024,1037,Headphones,Electronics,1,22673,22673,Female,44,2024,September,South,36-45,Returning,Cash,Online,16154.08,6518.92
24-09-2024,1049,Mobile,Electronics,1,33704,33704,Female,35,2024,September,Central,26-35,New,UPI,Online,22298.47,11405.53
24-09-2024,1097,Headphones,Electronics,2,36096,72192,Female,38,2024,September,South,36-45,New,Credit Card,Offline,24347.76,23496.49
25-09-2024,1081,Clothes,Fashion,5,34824,174120,Male,45,2024,September,Central,36-45,Returning,UPI,Offline,23671.44,55762.8
26-09-2024,1029,Clothes,Fashion,1,46632,46632,Female,52,2024,September,North,46-60,New,Cash,Online,28831.74,17800.26
27-09-2024,1078,Laptop,Electronics,4,24364,97456,Female,39,2024,September,East,36-45,New,Credit Card,Online,16122.21,32967.15
27-09-2024,1090,Watch,Accessories,3,48329,144987,Male,57,2024,September,North,46-60,New,Cash,Online,32116.22,48638.33
28-09-2024,1050,Headphones,Electronics,3,31250,93750,Female,40,2024,September,Central,36-45,Returning,UPI,Online,22594.15,25967.56
29-09-2024,1062,Shoes,Fashion,3,11076,33228,Female,20,2024,September,East,18-25,Returning,Debit Card,Online,8210.33,8597.01
29-09-2024,1097,Laptop,Electronics,5,17066,85330,Male,57,2024,September,East,46-60,New,UPI,Online,10654.6,32057.01
30-09-2024,1051,Headphones,Electronics,2,7690,15380,Female,27,2024,September,Central,26-35,New,UPI,Offline,6120.67,3138.66
01-10-2024,1037,Headphones,Electronics,4,23571,94284,Male,42,2024,October,Central,36-45,New,UPI,Online,18218.34,21410.66
02-10-2024,1096,Laptop,Electronics,5,38833,194165,Male,25,2024,October,South,18-25,New,Cash,Offline,26004.5,64142.5
02-10-2024,1087,Clothes,Fashion,4,15869,63476,Male,28,2024,October,Central,26-35,Returning,Cash,Offline,11139.65,18917.39
03-10-2024,1078,Headphones,Electronics,4,24535,98140,Male,22,2024,October,West,18-25,Returning,Credit Card,Offline,16463.56,32285.77
04-10-2024,1029,Clothes,Fashion,2,2089,4178,Female,62,2024,October,Central,60+,Returning,UPI,Online,1634.89,908.22
05-10-2024,1050,Laptop,Electronics,3,25735,77205,Male,54,2024,October,West,46-60,Returning,Credit Card,Online,19429.49,18916.53
05-10-2024,1080,Clothes,Fashion,2,659,1318,Male,62,2024,October,Central,60+,Returning,UPI,Online,475.05,367.91
06-10-2024,1004,Mobile,Electronics,5,12645,63225,Female,55,2024,October,South,46-60,Returning,UPI,Online,8510.37,20673.16
07-10-2024,1028,Shoes,Fashion,5,15873,79365,Male,46,2024,October,West,46-60,Returning,Debit Card,Offline,11687.48,20927.61
07-10-2024,1003,Bag,Accessories,5,32421,162105,Male,22,2024,October,North,18-25,New,Cash,Offline,24926.86,37470.68
08-10-2024,1009,Headphones,Electronics,2,39823,79646,Male,26,2024,October,West,26-35,Returning,UPI,Online,25923.79,27798.42
09-10-2024,1055,Watch,Accessories,4,16737,66948,Male,19,2024,October,South,18-25,Returning,UPI,Offline,11495.66,20965.38
10-10-2024,1016,Shoes,Fashion,4,42471,169884,Female,18,2024,October,West,18-25,Returning,UPI,Online,33454.35,36066.58
10-10-2024,1073,Bag,Accessories,1,8744,8744,Male,57,2024,October,Central,46-60,New,Debit Card,Offline,6412.93,2331.07
11-10-2024,1016,Clothes,Fashion,5,15243,76215,Female,47,2024,October,Central,46-60,Returning,Credit Card,Online,10203.75,25196.26
12-10-2024,1083,Headphones,Electronics,4,32066,128264,Female,28,2024,October,South,26-35,New,Credit Card,Online,19365.49,50802.04
13-10-2024,1087,Clothes,Fashion,1,46601,46601,Male,45,2024,October,East,36-45,New,Cash,Online,31710.47,14890.53
13-10-2024,1068,Mobile,Electronics,4,46609,186436,Male,61,2024,October,Central,60+,Returning,Cash,Offline,30425.77,64732.9
14-10-2024,1033,Laptop,Electronics,5,19191,95955,Male,29,2024,October,North,26-35,Returning,Debit Card,Online,14718.45,22362.74
15-10-2024,1005,Headphones,Electronics,3,34496,103488,Male,56,2024,October,South,46-60,New,UPI,Online,26640.73,23565.81
16-10-2024,1052,Bag,Accessories,5,6090,30450,Female,43,2024,October,West,36-45,New,Debit Card,Offline,4725.6,6821.99
16-10-2024,1065,Bag,Accessories,2,6085,12170,Female,30,2024,October,West,26-35,Returning,Credit Card,Online,4746.36,2677.28
17-10-2024,1076,Mobile,Electronics,4,9727,38908,Female,25,2024,October,North,18-25,Returning,Credit Card,Offline,7285.06,9767.76
18-10-2024,1042,Mobile,Electronics,4,28778,115112,Male,45,2024,October,Central,36-45,New,UPI,Online,18441.46,41346.16
18-10-2024,1074,Headphones,Electronics,2,39314,78628,Female,47,2024,October,South,46-60,Returning,UPI,Offline,29720.71,19186.58
19-10-2024,1022,Clothes,Fashion,2,12737,25474,Male,26,2024,October,North,26-35,New,UPI,Offline,9780.22,5913.57
20-10-2024,1054,Watch,Accessories,3,16149,48447,Male,56,2024,October,Central,46-60,New,Credit Card,Online,9744.45,19213.64
21-10-2024,1079,Bag,Accessories,4,38213,152852,Male,48,2024,October,South,46-60,Returning,Cash,Offline,29182.89,36120.45
21-10-2024,1094,Bag,Accessories,4,8427,33708,Male,38,2024,October,West,36-45,New,Credit Card,Offline,5274.07,12611.72
22-10-2024,1074,Mobile,Electronics,3,45909,137727,Male,64,2024,October,South,60+,Returning,Credit Card,Online,29372.16,49610.51
23-10-2024,1015,Shoes,Fashion,1,49266,49266,Female,51,2024,October,East,46-60,New,Debit Card,Offline,32810.4,16455.6
24-10-2024,1007,Mobile,Electronics,3,46654,139962,Female,48,2024,October,South,46-60,New,Credit Card,Offline,28533.35,54361.95
24-10-2024,1003,Watch,Accessories,5,7516,37580,Male,42,2024,October,East,36-45,Returning,Cash,Offline,4754.84,13805.8
25-10-2024,1003,Clothes,Fashion,4,14527,58108,Female,29,2024,October,South,26-35,Returning,Credit Card,Online,10177.41,17398.36
26-10-2024,1055,Clothes,Fashion,2,49188,98376,Male,18,2024,October,East,18-25,Returning,Credit Card,Offline,30679.8,37016.39
26-10-2024,1024,Shoes,Fashion,5,24642,123210,Male,39,2024,October,West,36-45,Returning,UPI,Online,18772.96,29345.21
27-10-2024,1066,Bag,Accessories,4,47020,188080,Male,57,2024,October,Central,46-60,Returning,Debit Card,Online,35674.18,45383.29
28-10-2024,1095,Mobile,Electronics,3,24045,72135,Female,54,2024,October,East,46-60,New,Credit Card,Offline,16808.18,21710.47
29-10-2024,1066,Clothes,Fashion,5,32397,161985,Male,64,2024,October,East,60+,Returning,UPI,Offline,23165.69,46156.55
29-10-2024,1026,Watch,Accessories,4,3667,14668,Male,18,2024,October,West,18-25,New,UPI,Offline,2532.83,4536.69
30-10-2024,1092,Headphones,Electronics,1,45257,45257,Female,18,2024,October,East,18-25,Returning,UPI,Offline,28322.2,16934.8
31-10-2024,1031,Laptop,Electronics,1,27417,27417,Female,59,2024,October,North,46-60,New,Debit Card,Offline,18783.26,8633.74
01-11-2024,1049,Laptop,Electronics,2,23236,46472,Female,59,2024,November,West,46-60,Returning,Credit Card,Online,17857.65,10756.71
01-11-2024,1060,Laptop,Electronics,4,28490,113960,Male,38,2024,November,North,36-45,New,Credit Card,Offline,20915.51,30297.95
02-11-2024,1050,Bag,Accessories,1,14587,14587,Male,32,2024,November,West,26-35,Returning,UPI,Online,9477.35,5109.65
03-11-2024,1018,Mobile,Electronics,3,22940,68820,Female,34,2024,November,East,26-35,Returning,Credit Card,Online,15937.01,21008.97
04-11-2024,1020,Shoes,Fashion,4,35705,142820,Male,39,2024,November,North,36-45,New,Credit Card,Offline,26630.75,36297.02
04-11-2024,1004,Clothes,Fashion,3,15775,47325,Female,55,2024,November,East,46-60,Returning,Cash,Online,10484.84,15870.49
05-11-2024,1081,Headphones,Electronics,3,5776,17328,Female,52,2024,November,West,46-60,Returning,Cash,Online,4076.52,5098.43
06-11-2024,1091,Watch,Accessories,1,42127,42127,Male,62,2024,November,East,60+,New,UPI,Online,28412.78,13714.22
06-11-2024,1041,Headphones,Electronics,4,41086,164344,Male,33,2024,November,North,26-35,New,Cash,Online,30552.21,42135.14
07-11-2024,1060,Watch,Accessories,5,37996,189980,Female,25,2024,November,North,18-25,Returning,Debit Card,Online,25134.12,64309.42
08-11-2024,1021,Bag,Accessories,1,19508,19508,Female,64,2024,November,East,60+,New,Cash,Offline,12968.4,6539.6
09-11-2024,1020,Mobile,Electronics,1,6238,6238,Female,34,2024,November,South,26-35,New,Cash,Offline,3792.46,2445.54
09-11-2024,1069,Laptop,Electronics,4,32902,131608,Female,34,2024,November,West,26-35,Returning,UPI,Online,24004.93,35588.27
10-11-2024,1000,Mobile,Electronics,4,6293,25172,Male,43,2024,November,West,36-45,Returning,Debit Card,Offline,4261.18,8127.26
11-11-2024,1004,Bag,Accessories,3,37791,113373,Female,30,2024,November,East,26-35,Returning,Debit Card,Offline,28557.51,27700.46
12-11-2024,1011,Shoes,Fashion,4,6071,24284,Female,34,2024,November,South,26-35,Returning,Credit Card,Online,4490.57,6321.7
12-11-2024,1089,Shoes,Fashion,3,31831,95493,Female,55,2024,November,North,46-60,New,Debit Card,Online,25107.18,20171.47
13-11-2024,1045,Bag,Accessories,1,16709,16709,Male,34,2024,November,Central,26-35,New,Debit Card,Online,10800.56,5908.44
14-11-2024,1033,Watch,Accessories,2,48514,97028,Male,31,2024,November,Central,26-35,Returning,Credit Card,Online,31264.52,34498.97
14-11-2024,1048,Clothes,Fashion,5,25894,129470,Female,62,2024,November,East,60+,New,Credit Card,Online,17044.72,44246.4
15-11-2024,1077,Clothes,Fashion,1,43648,43648,Male,23,2024,November,South,18-25,New,Credit Card,Offline,33091.63,10556.37
16-11-2024,1089,Watch,Accessories,4,26182,104728,Male,52,2024,November,South,46-60,New,UPI,Offline,18653.37,30114.53
17-11-2024,1044,Shoes,Fashion,5,2724,13620,Male,63,2024,November,West,60+,New,Cash,Online,1741.13,4914.33
17-11-2024,1026,Shoes,Fashion,2,41657,83314,Female,31,2024,November,North,26-35,New,Credit Card,Offline,33121.91,17070.17
18-11-2024,1072,Shoes,Fashion,2,49195,98390,Female,64,2024,November,South,60+,Returning,UPI,Online,37329.07,23731.87
19-11-2024,1025,Mobile,Electronics,3,44952,134856,Male,25,2024,November,Central,18-25,New,Debit Card,Offline,30175.36,44329.91
20-11-2024,1046,Shoes,Fashion,5,43908,219540,Female,32,2024,November,North,26-35,Returning,UPI,Online,33939.39,49843.07
20-11-2024,1085,Headphones,Electronics,3,32941,98823,Female,44,2024,November,North,36-45,New,UPI,Offline,26276.29,19994.14
21-11-2024,1055,Laptop,Electronics,1,41930,41930,Male,30,2024,November,East,26-35,Returning,Credit Card,Online,31841.21,10088.79
22-11-2024,1093,Shoes,Fashion,5,39629,198145,Male,48,2024,November,South,46-60,New,UPI,Offline,30854.69,43871.53
23-11-2024,1062,Watch,Accessories,1,35216,35216,Female,52,2024,November,East,46-60,New,UPI,Offline,27307.16,7908.84
23-11-2024,1047,Laptop,Electronics,3,45359,136077,Male,23,2024,November,South,18-25,Returning,Debit Card,Online,34775.74,31749.79
24-11-2024,1060,Mobile,Electronics,5,27086,135430,Female,22,2024,November,West,18-25,New,Debit Card,Online,16348.4,53688.02
25-11-2024,1080,Watch,Accessories,3,45260,135780,Female,39,2024,November,East,36-45,New,Cash,Offline,36042.72,27651.83
25-11-2024,1025,Laptop,Electronics,5,23978,119890,Male,40,2024,November,East,36-45,New,UPI,Offline,17248.33,33648.34
26-11-2024,1035,Watch,Accessories,3,6818,20454,Female,42,2024,November,Central,36-45,New,UPI,Online,5137.11,5042.67
27-11-2024,1000,Mobile,Electronics,2,29194,58388,Female,51,2024,November,East,46-60,New,Cash,Online,18439.78,21508.45
28-11-2024,1007,Headphones,Electronics,3,20680,62040,Male,43,2024,November,South,36-45,Returning,Debit Card,Online,13454.67,21675.98
28-11-2024,1098,Mobile,Electronics,2,12680,25360,Male,64,2024,November,Central,60+,New,UPI,Offline,9274.52,6810.95
29-11-2024,1051,Mobile,Electronics,3,33502,100506,Male,22,2024,November,East,18-25,New,Credit Card,Offline,21627.71,35622.87
30-11-2024,1078,Watch,Accessories,5,15872,79360,Female,43,2024,November,East,36-45,New,Credit Card,Online,10321.64,27751.79
01-12-2024,1046,Bag,Accessories,5,30296,151480,Male,37,2024,December,West,36-45,Returning,Debit Card,Offline,20425.58,49352.1
01-12-2024,1055,Clothes,Fashion,5,24927,124635,Male,23,2024,December,East,18-25,New,Debit Card,Online,19728.06,25994.68
02-12-2024,1085,Shoes,Fashion,4,33790,135160,Male,23,2024,December,North,18-25,Returning,UPI,Offline,20995.33,51178.66
03-12-2024,1013,Shoes,Fashion,1,28599,28599,Male,35,2024,December,Central,26-35,New,Debit Card,Online,17669.63,10929.37
03-12-2024,1089,Headphones,Electronics,5,45986,229930,Female,21,2024,December,North,18-25,Returning,Debit Card,Online,28887,85495
04-12-2024,1027,Headphones,Electronics,2,10321,20642,Female,34,2024,December,Central,26-35,New,Credit Card,Online,6782.52,7076.95
05-12-2024,1086,Shoes,Fashion,5,6332,31660,Male,31,2024,December,West,26-35,Returning,Cash,Offline,4124.43,11037.83
06-12-2024,1077,Clothes,Fashion,4,13320,53280,Female,31,2024,December,East,26-35,Returning,Debit Card,Offline,10216.91,12412.37
06-12-2024,1087,Shoes,Fashion,2,16711,33422,Male,30,2024,December,East,26-35,Returning,Credit Card,Online,13076.5,7268.99
07-12-2024,1001,Bag,Accessories,4,40390,161560,Male,24,2024,December,East,18-25,New,Cash,Offline,27632.95,51028.2
08-12-2024,1025,Clothes,Fashion,2,6342,12684,Female,61,2024,December,Central,60+,Returning,UPI,Offline,4041.92,4600.17
09-12-2024,1013,Headphones,Electronics,3,1816,5448,Female,32,2024,December,East,26-35,Returning,UPI,Offline,1368.54,1342.37
09-12-2024,1058,Laptop,Electronics,1,46468,46468,Male,36,2024,December,North,36-45,New,Cash,Offline,32844.48,13623.52
10-12-2024,1055,Watch,Accessories,1,18008,18008,Male,60,2024,December,East,46-60,Returning,Credit Card,Offline,11098.42,6909.58
11-12-2024,1006,Bag,Accessories,4,22505,90020,Female,64,2024,December,West,60+,New,UPI,Online,13573.17,35727.3
12-12-2024,1002,Bag,Accessories,1,15706,15706,Male,61,2024,December,North,60+,Returning,Cash,Offline,12394.37,3311.63
12-12-2024,1022,Headphones,Electronics,4,19471,77884,Female,52,2024,December,East,46-60,Returning,UPI,Offline,13983.65,21949.38
13-12-2024,1017,Headphones,Electronics,4,26099,104396,Male,34,2024,December,East,26-35,New,UPI,Offline,15761.11,41351.54
14-12-2024,1037,Mobile,Electronics,4,22556,90224,Male,52,2024,December,South,46-60,Returning,UPI,Online,16000.32,26222.72
14-12-2024,1098,Bag,Accessories,1,1878,1878,Female,36,2024,December,Central,36-45,Returning,Cash,Online,1200.35,677.65
15-12-2024,1014,Mobile,Electronics,4,2019,8076,Female,37,2024,December,North,36-45,New,Debit Card,Online,1343.58,2701.68
16-12-2024,1063,Mobile,Electronics,1,22661,22661,Female,53,2024,December,South,46-60,New,Cash,Online,14050.91,8610.09
17-12-2024,1088,Watch,Accessories,4,41203,164812,Female,52,2024,December,West,46-60,New,Cash,Online,30934.28,41074.9
17-12-2024,1027,Mobile,Electronics,5,39361,196805,Female,49,2024,December,Central,46-60,Returning,Debit Card,Offline,31234.34,40633.28
18-12-2024,1073,Clothes,Fashion,4,5855,23420,Female,61,2024,December,North,60+,Returning,Debit Card,Offline,3721.04,8535.84
19-12-2024,1038,Shoes,Fashion,2,9583,19166,Female,57,2024,December,East,46-60,Returning,Debit Card,Offline,7320.39,4525.23
20-12-2024,1056,Laptop,Electronics,4,38842,155368,Male,41,2024,December,North,36-45,Returning,Cash,Offline,23322.62,62077.53
20-12-2024,1016,Headphones,Electronics,3,20956,62868,Male,34,2024,December,East,26-35,Returning,Cash,Online,15341.11,16844.68
21-12-2024,1085,Clothes,Fashion,4,13824,55296,Male,24,2024,December,Central,18-25,Returning,Credit Card,Offline,8750.44,20294.24
22-12-2024,1089,Laptop,Electronics,2,2757,5514,Female,60,2024,December,East,46-60,New,UPI,Online,2045.93,1422.14
22-12-2024,1043,Bag,Accessories,2,27864,55728,Female,18,2024,December,West,18-25,Returning,Credit Card,Offline,20009.1,15709.79
23-12-2024,1024,Bag,Accessories,1,25472,25472,Female,52,2024,December,East,46-60,Returning,Credit Card,Offline,19786.6,5685.4
24-12-2024,1016,Bag,Accessories,5,46679,233395,Male,49,2024,December,West,46-60,Returning,UPI,Offline,32927.99,68755.06
25-12-2024,1012,Clothes,Fashion,4,27154,108616,Female,53,2024,December,Central,46-60,Returning,UPI,Online,16814.8,41356.8
25-12-2024,1083,Clothes,Fashion,1,15733,15733,Female,30,2024,December,Central,26-35,New,Cash,Offline,10110.92,5622.08
26-12-2024,1024,Headphones,Electronics,5,16387,81935,Male,23,2024,December,North,18-25,Returning,Cash,Online,10838.91,27740.44
27-12-2024,1067,Shoes,Fashion,4,29820,119280,Female,31,2024,December,West,26-35,New,Debit Card,Offline,18348.14,45887.42
28-12-2024,1009,Mobile,Electronics,3,21308,63924,Male,54,2024,December,West,46-60,New,Credit Card,Offline,15539.31,17306.08
28-12-2024,1066,Bag,Accessories,4,30654,122616,Male,32,2024,December,South,26-35,Returning,Debit Card,Offline,19259.51,45577.95
29-12-2024,1017,Watch,Accessories,2,35273,70546,Female,64,2024,December,South,60+,New,Debit Card,Offline,21640.01,27265.98
30-12-2024,1099,Shoes,Fashion,2,28247,56494,Female,21,2024,December,South,18-25,New,Cash,Online,20499.39,15495.23
31-12-2024,1085,Watch,Accessories,3,11360,34080,Female,57,2024,December,East,46-60,Returning,Credit Card,Offline,7195.88,12492.37
